amfi_code,date,rolling_sharpe
100025,2022-08-04,0.855350427169611
100025,2022-08-05,0.8591950859448968
100025,2022-08-08,1.0490030142648032
100025,2022-08-09,0.7212399601671446
100025,2022-08-10,0.2885899909073693
100025,2022-08-11,0.2175492693131009
100025,2022-08-12,-0.008670135091873988
100025,2022-08-15,-0.40662250942059475
100025,2022-08-16,-0.48570751908530974
100025,2022-08-17,-0.506869603481388
100025,2022-08-18,-0.7726035861503705
100025,2022-08-19,-0.5575301994234446
100025,2022-08-22,-0.465224881021532
100025,2022-08-23,-0.6716983811778121
100025,2022-08-24,-0.3248189733948445
100025,2022-08-25,-0.829733679969265
100025,2022-08-26,-0.18452615792322477
100025,2022-08-29,-0.1825716858501348
100025,2022-08-30,-0.3496472094574967
100025,2022-08-31,-0.7476178968117654
100025,2022-09-01,-0.7501569976214955
100025,2022-09-02,-0.7542396345176495
100025,2022-09-05,-0.803402434639502
100025,2022-09-06,-0.6359439121481804
100025,2022-09-07,-0.7433973928380755
100025,2022-09-08,-0.8410290079670311
100025,2022-09-09,-0.7138240560016946
100025,2022-09-12,-0.3595427387918733
100025,2022-09-13,-0.3568412873771279
100025,2022-09-14,-0.4206179183029323
100025,2022-09-15,-0.16239051891335532
100025,2022-09-16,-0.5422957958294254
100025,2022-09-19,-0.79188082673841
100025,2022-09-20,-0.7307498467563192
100025,2022-09-21,-0.7510181397058175
100025,2022-09-22,-0.9981593223677697
100025,2022-09-23,-0.6160112588075727
100025,2022-09-26,-0.9269402221686891
100025,2022-09-27,-0.7619504689535298
100025,2022-09-28,-0.9118881281212025
100025,2022-09-29,-1.552761307608892
100025,2022-09-30,-1.4377782304774724
100025,2022-10-03,-1.2788267504194786
100025,2022-10-04,-1.1300323450310803
100025,2022-10-05,-1.4710546514828498
100025,2022-10-06,-1.4638831571064435
100025,2022-10-07,-1.6549547418319728
100025,2022-10-10,-1.5622536227142074
100025,2022-10-11,-1.6283445591937376
100025,2022-10-12,-1.7253513770376052
100025,2022-10-13,-1.8203205852436137
100025,2022-10-14,-1.5870566656976415
100025,2022-10-17,-1.7112025900819816
100025,2022-10-18,-1.5268029482663095
100025,2022-10-19,-1.787057999890888
100025,2022-10-20,-2.0373354990327637
100025,2022-10-21,-1.9529623687697735
100025,2022-10-24,-2.1246014584584962
100025,2022-10-25,-2.0284921450429594
100025,2022-10-26,-1.9367120233212072
100025,2022-10-27,-1.8041088890262136
100025,2022-10-28,-1.42179190418769
100025,2022-10-31,-1.462154834838201
100025,2022-11-01,-1.0707314152957086
100025,2022-11-02,-1.1602129018983736
100025,2022-11-03,-1.5939999457027478
100025,2022-11-04,-1.3610196379508173
100025,2022-11-07,-1.8473249877505247
100025,2022-11-08,-1.8922716366248578
100025,2022-11-09,-1.873571335139121
100025,2022-11-10,-1.9096393741146382
100025,2022-11-11,-2.188622850228023
100025,2022-11-14,-2.124570027254423
100025,2022-11-15,-2.115104298735252
100025,2022-11-16,-2.3717884570630905
100025,2022-11-17,-2.143935687015946
100025,2022-11-18,-2.0623563304210952
100025,2022-11-21,-2.074504272655301
100025,2022-11-22,-1.5441644043209233
100025,2022-11-23,-1.4524607035959984
100025,2022-11-24,-1.669451347767984
100025,2022-11-25,-1.6897719909093167
100025,2022-11-28,-1.8397470922782047
100025,2022-11-29,-1.4787184884015105
100025,2022-11-30,-1.4403365936756014
100025,2022-12-01,-1.587397414530909
100025,2022-12-02,-1.6687502757100454
100025,2022-12-05,-1.9880976181728072
100025,2022-12-06,-2.2901441036090704
100025,2022-12-07,-2.4423279066471615
100025,2022-12-08,-2.305641401935022
100025,2022-12-09,-2.2516933299844974
100025,2022-12-12,-2.2997126888733987
100025,2022-12-13,-2.148818120987173
100025,2022-12-14,-1.7110505605091435
100025,2022-12-15,-1.7467605413968443
100025,2022-12-16,-1.5054112832661641
100025,2022-12-19,-1.1412477936139014
100025,2022-12-20,-1.2494939607798559
100025,2022-12-21,-1.3716574660997256
100025,2022-12-22,-1.3379689230254026
100025,2022-12-23,-1.335160056534474
100025,2022-12-26,-1.7856122626857018
100025,2022-12-27,-1.5295310502263795
100025,2022-12-28,-1.7747249114802477
100025,2022-12-29,-1.3300047771943797
100025,2022-12-30,-1.8402552190386117
100025,2023-01-02,-1.8054428443765462
100025,2023-01-03,-1.6254420284555995
100025,2023-01-04,-1.0755630239289593
100025,2023-01-05,-1.1789401614377315
100025,2023-01-06,-1.1869934900911723
100025,2023-01-09,-1.1212655616802683
100025,2023-01-10,-0.9621413463872903
100025,2023-01-11,-0.8490920965188197
100025,2023-01-12,-0.8217849244061106
100025,2023-01-13,-1.1291711700136833
100025,2023-01-16,-1.477922865141072
100025,2023-01-17,-1.3117666298834796
100025,2023-01-18,-1.1591519266502195
100025,2023-01-19,-1.0608012483842393
100025,2023-01-20,-0.5880317356829643
100025,2023-01-23,-0.4342422593756018
100025,2023-01-24,-0.3986072137621951
100025,2023-01-25,-0.32248353121503887
100025,2023-01-26,0.14817412139908392
100025,2023-01-27,0.13812946477224053
100025,2023-01-30,0.5907626116423618
100025,2023-01-31,0.5775576535121565
100025,2023-02-01,0.5074772267420462
100025,2023-02-02,0.7517711739293395
100025,2023-02-03,0.855408777627683
100025,2023-02-06,0.5717358615836567
100025,2023-02-07,0.3668242569790709
100025,2023-02-08,-0.003835996413875534
100025,2023-02-09,-0.016725774592677045
100025,2023-02-10,-0.14815206533783667
100025,2023-02-13,0.022406122246818688
100025,2023-02-14,0.1672225873552028
100025,2023-02-15,0.5931319476185501
100025,2023-02-16,0.8284906395849798
100025,2023-02-17,0.5022604342830691
100025,2023-02-20,0.8306728955991288
100025,2023-02-21,1.1191102785667526
100025,2023-02-22,1.228230229394918
100025,2023-02-23,1.1798082148128801
100025,2023-02-24,0.6546012080778176
100025,2023-02-27,0.6946573907804799
100025,2023-02-28,0.6280163100821958
100025,2023-03-01,0.5508125868110098
100025,2023-03-02,0.27372028350478594
100025,2023-03-03,-0.29420395831283147
100025,2023-03-06,0.23387614787686922
100025,2023-03-07,0.25985542240748627
100025,2023-03-08,-0.020553498134993263
100025,2023-03-09,0.18810446806697026
100025,2023-03-10,-0.32340876553750214
100025,2023-03-13,0.2726352083773478
100025,2023-03-14,0.4141561469484457
100025,2023-03-15,0.8154485113751622
100025,2023-03-16,0.41491063894171576
100025,2023-03-17,0.744460409417036
100025,2023-03-20,0.6643261261732344
100025,2023-03-21,0.8511083160759434
100025,2023-03-22,1.102700013637231
100025,2023-03-23,1.0446283255934352
100025,2023-03-24,0.982322691034555
100025,2023-03-27,1.3278949012878931
100025,2023-03-28,0.8430706351203072
100025,2023-03-29,0.7666312685332944
100025,2023-03-30,1.0421233675339603
100025,2023-03-31,0.908067484819796
100025,2023-04-03,1.0652959554178483
100025,2023-04-04,1.1156357544409117
100025,2023-04-05,1.0880372658498687
100025,2023-04-06,0.9052578246606318
100025,2023-04-07,1.1316883707332668
100025,2023-04-10,1.0193570107051615
100025,2023-04-11,1.110920751926911
100025,2023-04-12,1.0916899821542028
100025,2023-04-13,1.0815211444634862
100025,2023-04-14,0.6988656523064045
100025,2023-04-17,0.43971320485937365
100025,2023-04-18,0.03359263211761409
100025,2023-04-19,-0.1817393539145395
100025,2023-04-20,-0.007804527755572404
100025,2023-04-21,-0.16852529690005238
100025,2023-04-24,-0.48913117592373656
100025,2023-04-25,-0.2003991231940278
100025,2023-04-26,0.15962611016065498
100025,2023-04-27,0.3674975352063903
100025,2023-04-28,0.46107646717168915
100025,2023-05-01,0.6153374412869771
100025,2023-05-02,0.781931881917148
100025,2023-05-03,1.176127854009514
100025,2023-05-04,1.069536866890466
100025,2023-05-05,0.7907598634876574
100025,2023-05-08,0.7255032297126791
100025,2023-05-09,0.63687013162944
100025,2023-05-10,0.3132582908235888
100025,2023-05-11,0.6657242663377316
100025,2023-05-12,0.7383555834455092
100025,2023-05-15,0.5556169826028916
100025,2023-05-16,0.4941357354319061
100025,2023-05-17,0.37861152178323865
100025,2023-05-18,0.11593119715290795
100025,2023-05-19,0.3648763154031352
100025,2023-05-22,0.6559504062415225
100025,2023-05-23,0.9405481657827217
100025,2023-05-24,0.5952342228339591
100025,2023-05-25,0.013996873774983916
100025,2023-05-26,-0.24183883976342296
100025,2023-05-29,-0.454016971064984
100025,2023-05-30,-0.6805321056867655
100025,2023-05-31,-0.4217307296894799
100025,2023-06-01,-0.319296942168755
100025,2023-06-02,-0.6131786324436528
100025,2023-06-05,-0.8729989038103074
100025,2023-06-06,-1.222492443382648
100025,2023-06-07,-1.1596618172799162
100025,2023-06-08,-0.8880795672818964
100025,2023-06-09,-0.8277541184367029
100025,2023-06-12,-0.7581998069253831
100025,2023-06-13,-0.6958218538054294
100025,2023-06-14,-0.7440974949537207
100025,2023-06-15,-1.0418455569656284
100025,2023-06-16,-1.2226543725071874
100025,2023-06-19,-1.5246295512166
100025,2023-06-20,-1.3646135336797507
100025,2023-06-21,-1.6472762278194255
100025,2023-06-22,-1.7025034305182725
100025,2023-06-23,-1.7335626713499273
100025,2023-06-26,-2.2179583513082464
100025,2023-06-27,-2.3123853105340486
100025,2023-06-28,-2.527581629993454
100025,2023-06-29,-2.535509222317194
100025,2023-06-30,-2.5260147372500756
100025,2023-07-03,-2.314147585140894
100025,2023-07-04,-2.329855317291343
100025,2023-07-05,-2.397427407919256
100025,2023-07-06,-2.2128728992112707
100025,2023-07-07,-1.7692508787044945
100025,2023-07-10,-2.0442998199966573
100025,2023-07-11,-2.34129547096138
100025,2023-07-12,-2.3495551926871183
100025,2023-07-13,-2.7481825605106485
100025,2023-07-14,-2.5922158435334963
100025,2023-07-17,-2.8044221042084594
100025,2023-07-18,-2.640680145348258
100025,2023-07-19,-3.129796629440982
100025,2023-07-20,-3.0540490214212297
100025,2023-07-21,-3.274052751140034
100025,2023-07-24,-3.2733075223242905
100025,2023-07-25,-3.459558919146575
100025,2023-07-26,-3.658016303615849
100025,2023-07-27,-3.594059001204821
100025,2023-07-28,-3.63919789499967
100025,2023-07-31,-3.6070021090009945
100025,2023-08-01,-3.5166003186556636
100025,2023-08-02,-3.431129965060865
100025,2023-08-03,-2.965398017500572
100025,2023-08-04,-2.4464406103543226
100025,2023-08-07,-2.197868529553879
100025,2023-08-08,-2.7856187204645804
100025,2023-08-09,-2.528409544183096
100025,2023-08-10,-2.312887585520908
100025,2023-08-11,-2.090560359375841
100025,2023-08-14,-1.7619768545670236
100025,2023-08-15,-1.517476882981547
100025,2023-08-16,-1.352748853205258
100025,2023-08-17,-1.260284416932458
100025,2023-08-18,-0.7213780535942078
100025,2023-08-21,-0.5649358304524182
100025,2023-08-22,-0.5558477527760387
100025,2023-08-23,-0.5629376151212571
100025,2023-08-24,-0.6887125303697884
100025,2023-08-25,-0.602874394928945
100025,2023-08-28,-0.7088461049284585
100025,2023-08-29,-1.0736755027409257
100025,2023-08-30,-1.346020150359774
100025,2023-08-31,-1.2091061310600952
100025,2023-09-01,-1.067340782174448
100025,2023-09-04,-0.7753923714995392
100025,2023-09-05,-0.825030953656893
100025,2023-09-06,-1.1767304587698364
100025,2023-09-07,-1.5015449795025626
100025,2023-09-08,-1.279797974515087
100025,2023-09-11,-1.235530756305124
100025,2023-09-12,-1.4052630286134766
100025,2023-09-13,-1.3336701958004689
100025,2023-09-14,-1.4692740323812092
100025,2023-09-15,-1.4262576779114826
100025,2023-09-18,-1.3632767760053157
100025,2023-09-19,-1.6353978280218116
100025,2023-09-20,-1.5769185039277598
100025,2023-09-21,-1.5427948978576753
100025,2023-09-22,-1.2668306115604206
100025,2023-09-25,-1.536452641905766
100025,2023-09-26,-1.813215124820352
100025,2023-09-27,-1.5598749419172733
100025,2023-09-28,-1.274866380141511
100025,2023-09-29,-1.0858136386768573
100025,2023-10-02,-0.9600073809984184
100025,2023-10-03,-1.0563309845658522
100025,2023-10-04,-1.1793098216914117
100025,2023-10-05,-1.5312566992062349
100025,2023-10-06,-1.4804640559995292
100025,2023-10-09,-1.5602948066609736
100025,2023-10-10,-1.2306418772126784
100025,2023-10-11,-1.2511260847867622
100025,2023-10-12,-1.2276079409257394
100025,2023-10-13,-1.407217533354343
100025,2023-10-16,-1.3495990429590192
100025,2023-10-17,-1.2645610494723791
100025,2023-10-18,-1.0023689665426037
100025,2023-10-19,-0.6466144479279476
100025,2023-10-20,-0.17490060651846867
100025,2023-10-23,-0.08013732860093621
100025,2023-10-24,-0.14674876439387244
100025,2023-10-25,-0.31884701234701845
100025,2023-10-26,-0.16901564015530912
100025,2023-10-27,-0.19033693243400981
100025,2023-10-30,0.3101033242057626
100025,2023-10-31,-0.017029563223877473
100025,2023-11-01,0.20868131912978516
100025,2023-11-02,0.18388325078886944
100025,2023-11-03,0.3385346356145625
100025,2023-11-06,0.41870859083809486
100025,2023-11-07,0.44356318914623977
100025,2023-11-08,0.49143401792104174
100025,2023-11-09,0.5168105767489233
100025,2023-11-10,0.5115563339576661
100025,2023-11-13,0.48221566179779707
100025,2023-11-14,0.3912234444351995
100025,2023-11-15,0.43783395049007934
100025,2023-11-16,0.6889793578365258
100025,2023-11-17,0.6090985154887953
100025,2023-11-20,0.31657258504553804
100025,2023-11-21,-0.08110971197335054
100025,2023-11-22,0.17630435729470567
100025,2023-11-23,0.4936612721450577
100025,2023-11-24,0.531414765010001
100025,2023-11-27,0.49369665909165084
100025,2023-11-28,0.7484346598661518
100025,2023-11-29,0.998668984179938
100025,2023-11-30,0.8736967751580994
100025,2023-12-01,0.9254146013924278
100025,2023-12-04,0.5983608773433859
100025,2023-12-05,0.6444345355984845
100025,2023-12-06,0.6658368675708152
100025,2023-12-07,0.3087262971687372
100025,2023-12-08,-0.13018860790075978
100025,2023-12-11,-0.44850154279709553
100025,2023-12-12,0.18372949570046232
100025,2023-12-13,-0.392455690171595
100025,2023-12-14,-0.35150274533788267
100025,2023-12-15,-0.8826076422690817
100025,2023-12-18,-1.182476334836135
100025,2023-12-19,-1.8047815420083522
100025,2023-12-20,-2.006993937582553
100025,2023-12-21,-2.403140270727623
100025,2023-12-22,-2.9587473503307105
100025,2023-12-25,-2.619270772834784
100025,2023-12-26,-2.2763420332119355
100025,2023-12-27,-2.375478470975178
100025,2023-12-28,-2.6182568129814356
100025,2023-12-29,-2.492041144731677
100025,2024-01-01,-1.9179798157878574
100025,2024-01-02,-1.5288298886697962
100025,2024-01-03,-1.207837008197898
100025,2024-01-04,-1.255698631938704
100025,2024-01-05,-1.2979136305684909
100025,2024-01-08,-1.8997549405061713
100025,2024-01-09,-1.9991200566253697
100025,2024-01-10,-1.7448983921029302
100025,2024-01-11,-1.6738780115724878
100025,2024-01-12,-1.7612520283755042
100025,2024-01-15,-1.8826502866889174
100025,2024-01-16,-1.929528745070401
100025,2024-01-17,-2.044977238452341
100025,2024-01-18,-2.0917838595746696
100025,2024-01-19,-2.088694220772513
100025,2024-01-22,-1.7691114746487102
100025,2024-01-23,-1.5759384387936424
100025,2024-01-24,-1.6497210369638249
100025,2024-01-25,-1.3453231883338748
100025,2024-01-26,-1.4859630872952958
100025,2024-01-29,-1.345707877897308
100025,2024-01-30,-1.3548629041528897
100025,2024-01-31,-1.4269047905853707
100025,2024-02-01,-1.3172374271970435
100025,2024-02-02,-1.6086150746084849
100025,2024-02-05,-1.4058265837818555
100025,2024-02-06,-1.5875997267490454
100025,2024-02-07,-1.729929027707503
100025,2024-02-08,-1.7371170074020241
100025,2024-02-09,-1.9340748773957757
100025,2024-02-12,-1.9754088033843251
100025,2024-02-13,-2.139583880419526
100025,2024-02-14,-2.4072858451973858
100025,2024-02-15,-2.3292630668184335
100025,2024-02-16,-2.250767638414418
100025,2024-02-19,-2.4927544411730627
100025,2024-02-20,-2.6784419949714335
100025,2024-02-21,-2.648292008516668
100025,2024-02-22,-2.757638674600996
100025,2024-02-23,-3.3453676549429385
100025,2024-02-26,-3.1664978133616932
100025,2024-02-27,-3.072375521569514
100025,2024-02-28,-3.0523657251345857
100025,2024-02-29,-3.008507018160293
100025,2024-03-01,-2.952963391896103
100025,2024-03-04,-2.8971129338781405
100025,2024-03-05,-2.8250892082603465
100025,2024-03-06,-3.000679712945354
100025,2024-03-07,-3.0869503752338785
100025,2024-03-08,-3.024725259965174
100025,2024-03-11,-2.968293973308253
100025,2024-03-12,-3.2877326384434418
100025,2024-03-13,-2.736340212524109
100025,2024-03-14,-2.7383330639728105
100025,2024-03-15,-3.151505313453047
100025,2024-03-18,-3.3094777116231877
100025,2024-03-19,-3.324243990691542
100025,2024-03-20,-3.289917016754149
100025,2024-03-21,-3.3780569380321617
100025,2024-03-22,-3.3015875990393013
100025,2024-03-25,-3.14792651367573
100025,2024-03-26,-2.4562073507228
100025,2024-03-27,-2.5147304012278284
100025,2024-03-28,-2.6248405903838186
100025,2024-03-29,-2.493287039203636
100025,2024-04-01,-2.653855078686899
100025,2024-04-02,-2.801844274891826
100025,2024-04-03,-3.205279767751645
100025,2024-04-04,-3.5240155725104128
100025,2024-04-05,-3.2501395524590366
100025,2024-04-08,-3.2910936596085283
100025,2024-04-09,-3.642412962725937
100025,2024-04-10,-3.443289099407171
100025,2024-04-11,-3.4356635286298225
100025,2024-04-12,-3.071076298949468
100025,2024-04-15,-2.6487012875247333
100025,2024-04-16,-2.8384608748607127
100025,2024-04-17,-2.4316221146160477
100025,2024-04-18,-2.795491751408383
100025,2024-04-19,-2.162181448633517
100025,2024-04-22,-2.2612153637291543
100025,2024-04-23,-1.812480532351871
100025,2024-04-24,-1.6393103911216904
100025,2024-04-25,-1.5162755818940687
100025,2024-04-26,-1.6302491753897403
100025,2024-04-29,-1.969624705753563
100025,2024-04-30,-2.355075611869406
100025,2024-05-01,-2.1684453067371487
100025,2024-05-02,-1.9709124916613705
100025,2024-05-03,-2.0634684989919148
100025,2024-05-06,-2.766064123130621
100025,2024-05-07,-3.0300168018231903
100025,2024-05-08,-3.2994750140771827
100025,2024-05-09,-3.36566550277271
100025,2024-05-10,-3.624252409062382
100025,2024-05-13,-3.3590187349339797
100025,2024-05-14,-3.3662498844527398
100025,2024-05-15,-3.7631983652669465
100025,2024-05-16,-3.4076695309328264
100025,2024-05-17,-3.1498923298231625
100025,2024-05-20,-2.919690717564895
100025,2024-05-21,-2.821297158598741
100025,2024-05-22,-2.323052080886901
100025,2024-05-23,-2.272684721952801
100025,2024-05-24,-2.618704135426761
100025,2024-05-27,-2.797986647593927
100025,2024-05-28,-2.4940894779203115
100025,2024-05-29,-2.4507358241233055
100025,2024-05-30,-2.5029975280361603
100025,2024-05-31,-2.5585563836856218
100025,2024-06-03,-2.9288622612522293
100025,2024-06-04,-2.9642536137477857
100025,2024-06-05,-3.0325573772331356
100025,2024-06-06,-3.0300170231233583
100025,2024-06-07,-2.774340281475638
100025,2024-06-10,-2.788759831204136
100025,2024-06-11,-2.1910339199722024
100025,2024-06-12,-2.1029669521139276
100025,2024-06-13,-1.8649317568858037
100025,2024-06-14,-1.644975307661933
100025,2024-06-17,-1.502189562910268
100025,2024-06-18,-1.2617373782607955
100025,2024-06-19,-1.1086776823009943
100025,2024-06-20,-1.287007794518239
100025,2024-06-21,-1.4969345856748408
100025,2024-06-24,-1.1640090157314746
100025,2024-06-25,-0.9546458498130096
100025,2024-06-26,-0.7933018962167996
100025,2024-06-27,-0.5494874069185706
100025,2024-06-28,-0.4759615191311689
100025,2024-07-01,-0.6709289760943753
100025,2024-07-02,-0.6545332643845043
100025,2024-07-03,-0.19658533563205158
100025,2024-07-04,-0.15912940586705243
100025,2024-07-05,0.18016313739012213
100025,2024-07-08,0.14543881005358011
100025,2024-07-09,0.06785802800721032
100025,2024-07-10,0.030140710859422295
100025,2024-07-11,0.20466282904127697
100025,2024-07-12,0.24199751354497087
100025,2024-07-15,-0.014589341151615172
100025,2024-07-16,0.213109284258905
100025,2024-07-17,-0.12836134577436015
100025,2024-07-18,-0.22501153666353463
100025,2024-07-19,-0.05393619732008941
100025,2024-07-22,0.16448431521966456
100025,2024-07-23,0.2778491351692574
100025,2024-07-24,0.23108930005252593
100025,2024-07-25,0.17651680653248714
100025,2024-07-26,0.45722059929578107
100025,2024-07-29,0.6358252428263574
100025,2024-07-30,-0.010336206523114233
100025,2024-07-31,0.35136171537759925
100025,2024-08-01,0.5029675236292761
100025,2024-08-02,0.48015814397545536
100025,2024-08-05,0.9711101555188209
100025,2024-08-06,0.8859113420558133
100025,2024-08-07,0.6889242016045055
100025,2024-08-08,1.2615414153326627
100025,2024-08-09,1.1848681740611429
100025,2024-08-12,1.2909825539346875
100025,2024-08-13,1.6137867247421034
100025,2024-08-14,1.1376902488506444
100025,2024-08-15,1.3863710506424898
100025,2024-08-16,1.0447460762239824
100025,2024-08-19,0.6298896300734268
100025,2024-08-20,0.7328810644926211
100025,2024-08-21,0.6657787415759647
100025,2024-08-22,0.8448741723498564
100025,2024-08-23,0.2812968538551991
100025,2024-08-26,0.31860561642830365
100025,2024-08-27,-0.10857856957331191
100025,2024-08-28,-0.3216185212419197
100025,2024-08-29,-0.1690838379696002
100025,2024-08-30,-0.038165922658211414
100025,2024-09-02,0.16094612074583287
100025,2024-09-03,0.8864610266497761
100025,2024-09-04,0.7217911431682061
100025,2024-09-05,0.6151368789760949
100025,2024-09-06,0.991368745949014
100025,2024-09-09,1.9438402791301341
100025,2024-09-10,1.8435761072738992
100025,2024-09-11,2.082379204198758
100025,2024-09-12,2.0239213704933663
100025,2024-09-13,2.125231014704187
100025,2024-09-16,1.9997516940323237
100025,2024-09-17,1.6957873372954757
100025,2024-09-18,1.7743282969722431
100025,2024-09-19,1.5345864284080788
100025,2024-09-20,1.5986449184152765
100025,2024-09-23,1.2724777109575074
100025,2024-09-24,1.1816784966417497
100025,2024-09-25,0.4645074616696276
100025,2024-09-26,0.5634795748171677
100025,2024-09-27,1.0008931501339629
100025,2024-09-30,0.8873653249556803
100025,2024-10-01,0.6834466653488847
100025,2024-10-02,0.8892319465182603
100025,2024-10-03,0.9588998811516366
100025,2024-10-04,0.9638677031543696
100025,2024-10-07,1.3326380026980462
100025,2024-10-08,0.9255237155783097
100025,2024-10-09,0.7785802069544518
100025,2024-10-10,0.6882043891794484
100025,2024-10-11,0.3730132194444207
100025,2024-10-14,0.3729633427286753
100025,2024-10-15,-0.06866823773530988
100025,2024-10-16,-0.2439911464090835
100025,2024-10-17,-0.6009141814481697
100025,2024-10-18,-0.4436845465422574
100025,2024-10-21,-0.24851252027746387
100025,2024-10-22,-0.06087362488208772
100025,2024-10-23,0.1571374268190238
100025,2024-10-24,0.155743527181019
100025,2024-10-25,0.6624984493381227
100025,2024-10-28,0.6095595735373326
100025,2024-10-29,0.589593238215386
100025,2024-10-30,0.3576595122860163
100025,2024-10-31,-0.3474906479358129
100025,2024-11-01,0.00151466951071173
100025,2024-11-04,0.30620435181667344
100025,2024-11-05,0.2874148980725903
100025,2024-11-06,0.07341139074075886
100025,2024-11-07,-0.035822812178713005
100025,2024-11-08,-0.34882086046870514
100025,2024-11-11,-0.1941662705754769
100025,2024-11-12,-0.3467162450613375
100025,2024-11-13,-0.17772093866183603
100025,2024-11-14,-0.06364214731371813
100025,2024-11-15,-0.08576989086060191
100025,2024-11-18,-0.055602403358958455
100025,2024-11-19,-0.21229471314928292
100025,2024-11-20,-0.3625873444526538
100025,2024-11-21,-0.1787746806547496
100025,2024-11-22,-0.22751099816418388
100025,2024-11-25,-0.5720160960433767
100025,2024-11-26,-0.44638160496346313
100025,2024-11-27,-0.41058953781606256
100025,2024-11-28,-0.20859440889512654
100025,2024-11-29,-0.6884998264445742
100025,2024-12-02,-0.941639154474507
100025,2024-12-03,-0.4777177301147795
100025,2024-12-04,-0.6132383083536542
100025,2024-12-05,-0.8569195623215737
100025,2024-12-06,-0.9014341135045764
100025,2024-12-09,-1.1232834733256867
100025,2024-12-10,-1.0800784713644223
100025,2024-12-11,-0.8394582663403751
100025,2024-12-12,-0.6967177494856267
100025,2024-12-13,-0.557274229207631
100025,2024-12-16,-0.36807381911328896
100025,2024-12-17,-0.46589241236233125
100025,2024-12-18,-0.032370777548231845
100025,2024-12-19,-0.16169123322728193
100025,2024-12-20,0.20755435954911272
100025,2024-12-23,0.5666159082196636
100025,2024-12-24,0.39189499011332923
100025,2024-12-25,0.10428138904114714
100025,2024-12-26,-0.05834876998295745
100025,2024-12-27,0.2634119881125545
100025,2024-12-30,0.06290398266411613
100025,2024-12-31,0.3466948334248994
100025,2025-01-01,0.45571073101921633
100025,2025-01-02,0.4713398450726458
100025,2025-01-03,0.5056884232745864
100025,2025-01-06,0.0969871674623909
100025,2025-01-07,-0.3506198444438729
100025,2025-01-08,-0.45774892591905025
100025,2025-01-09,-0.5217869900501488
100025,2025-01-10,-0.9869482049286651
100025,2025-01-13,-1.494623588098244
100025,2025-01-14,-0.8933722895641275
100025,2025-01-15,-1.2101903516726304
100025,2025-01-16,-0.9423004664146283
100025,2025-01-17,-0.8703023639916466
100025,2025-01-20,-0.5622088732204827
100025,2025-01-21,-0.5358417501957365
100025,2025-01-22,-0.3467665400899889
100025,2025-01-23,-0.474443703262847
100025,2025-01-24,-0.456249148036584
100025,2025-01-27,-0.25350087763417173
100025,2025-01-28,-0.21419339595945616
100025,2025-01-29,-0.11009065460071822
100025,2025-01-30,-0.743967283194605
100025,2025-01-31,-1.1731792170136772
100025,2025-02-03,-0.900513823909305
100025,2025-02-04,-0.9194559452979971
100025,2025-02-05,-1.0345668699649726
100025,2025-02-06,-1.1985437954043836
100025,2025-02-07,-0.9206050835855772
100025,2025-02-10,-0.5488319369647646
100025,2025-02-11,-0.4372187018000382
100025,2025-02-12,-0.5784823137394686
100025,2025-02-13,-0.16302123189035844
100025,2025-02-14,0.33588211736803264
100025,2025-02-17,0.3349030452101655
100025,2025-02-18,0.21248022509389106
100025,2025-02-19,0.5522250169877446
100025,2025-02-20,0.736793615797394
100025,2025-02-21,0.4583827301263466
100025,2025-02-24,0.45945317550756815
100025,2025-02-25,0.22294939452528975
100025,2025-02-26,-0.07630694660491374
100025,2025-02-27,-0.058247983093408756
100025,2025-02-28,-0.1744792919698469
100025,2025-03-03,-0.07946460596932405
100025,2025-03-04,-0.07222766471217809
100025,2025-03-05,0.0971255429812499
100025,2025-03-06,0.5698385568798373
100025,2025-03-07,0.3149669181718504
100025,2025-03-10,-0.3715580310621777
100025,2025-03-11,-0.5064177691846252
100025,2025-03-12,-0.36218528439244907
100025,2025-03-13,-0.45745158032143385
100025,2025-03-14,-0.4351959322202425
100025,2025-03-17,-0.7191525021224353
100025,2025-03-18,-0.3224590933587618
100025,2025-03-19,-0.2595269763500466
100025,2025-03-20,-0.2135101801698701
100025,2025-03-21,-0.4683283213285713
100025,2025-03-24,-0.5588353868407766
100025,2025-03-25,-0.44060632443261805
100025,2025-03-26,-0.3253405611280914
100025,2025-03-27,-0.4704777007260682
100025,2025-03-28,-0.6471077999299969
100025,2025-03-31,-0.1837236841110155
100025,2025-04-01,-0.5953221249799039
100025,2025-04-02,-0.1956051901377476
100025,2025-04-03,-0.08214571998977462
100025,2025-04-04,0.13646726764243883
100025,2025-04-07,0.43385139739834677
100025,2025-04-08,0.02489117934037513
100025,2025-04-09,-0.091979715824142
100025,2025-04-10,-0.048170360985958144
100025,2025-04-11,0.19915552032432346
100025,2025-04-14,0.11006174255225738
100025,2025-04-15,0.11177090576716685
100025,2025-04-16,0.025823225311697208
100025,2025-04-17,-0.07539251296790953
100025,2025-04-18,0.042804413079759615
100025,2025-04-21,0.13867046568582675
100025,2025-04-22,0.11623212976090072
100025,2025-04-23,0.11915081816489467
100025,2025-04-24,0.16237584730238871
100025,2025-04-25,0.071258574826688
100025,2025-04-28,0.10638763800395315
100025,2025-04-29,0.45616072408425457
100025,2025-04-30,0.6174273796350565
100025,2025-05-01,0.8410815039730942
100025,2025-05-02,0.6173342110618751
